Epoch Time,gocbRef,No.,Time,Protocol,Length,APPID,goID,allData,bit-string,stNum,sqNum,confRev,datSet,Source,Destination,Frame,Interface id,Interface name,Interface description,Encapsulation type,t,Arrival Time,Time shift for this packet,Time delta from previous captured frame,Time delta from previous displayed frame,Time since reference or first frame,Frame Number,Frame length on the wire,Frame length stored into the capture file,Simulated,timeAllowedtoLive,simulation,ndsCom,numDatSetEntries,Data,Type,IG bit,Address,LG bit,IG bit.1,LG bit.1,Length.1,Reserved 1,Reserved 2,boolean,Info,attack
1702927213.58061,ied_protecaoPROT/LLN0$GO$trip2_dataset,941242,1702927213.58061,GOOSE,144,0x1013 (4115),rtds,1,,1,117,1,ied_protecaoPROT/LLN0$trip2_dataset,00:50:c2:4f:9d:cd,01:0c:cd:01:00:13,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 26, 2004 04:00:29.137963354 UTC","Dec 19, 2023 00:50:13.580610000 IST",0.0,0.0,0.0,195.399678,941242,144,144,False,4000,False,False,1,boolean,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:13,00:50:c2:4f:9d:cd",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),130,0x0000 (0),0x0000 (0),False,,0
1702927214.17417,SEL_421_distCFG/LLN0$GO$CB_prot,944093,1702927214.17417,GOOSE,141,0x1015 (4117),Prot_POTT,1,,3,427,1,SEL_421_distCFG/LLN0$dataset_pott,00:30:a7:29:1f:5a,01:0c:cd:01:00:15,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 18, 2023 22:12:17.837599992 UTC","Dec 19, 2023 00:50:14.174170000 IST",0.0,0.000261,0.59356,195.993238,944093,141,141,False,2000,False,False,1,boolean,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:15,00:30:a7:29:1f:5a",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),127,0x0000 (0),0x0000 (0),False,,0
1702927214.357523,SEL_421_distCFG/LLN0$GO$CB_disj1,944974,1702927214.357523,GOOSE,149,0x1014 (4116),Prot_disj1,3,,3,427,1,SEL_421_distCFG/LLN0$dataset_disj,00:30:a7:29:1f:5a,01:0c:cd:01:00:14,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 18, 2023 22:12:18.016799986 UTC","Dec 19, 2023 00:50:14.357523000 IST",0.0,0.000207,0.183353,196.176591,944974,149,149,False,2000,False,False,3,"boolean,boolean,boolean",IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:14,00:30:a7:29:1f:5a",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),135,0x0000 (0),0x0000 (0),"False,False,False",,0
1702927215.174204,SEL_421_distCFG/LLN0$GO$CB_prot,948898,1702927215.174204,GOOSE,141,0x1015 (4117),Prot_POTT,1,,3,428,1,SEL_421_distCFG/LLN0$dataset_pott,00:30:a7:29:1f:5a,01:0c:cd:01:00:15,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 18, 2023 22:12:17.837599992 UTC","Dec 19, 2023 00:50:15.174204000 IST",0.0,0.0,0.816681,196.993272,948898,141,141,False,2000,False,False,1,boolean,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:15,00:30:a7:29:1f:5a",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),127,0x0000 (0),0x0000 (0),False,,0
1702927215.357538,SEL_421_distCFG/LLN0$GO$CB_disj1,949778,1702927215.357538,GOOSE,149,0x1014 (4116),Prot_disj1,3,,3,428,1,SEL_421_distCFG/LLN0$dataset_disj,00:30:a7:29:1f:5a,01:0c:cd:01:00:14,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 18, 2023 22:12:18.016799986 UTC","Dec 19, 2023 00:50:15.357538000 IST",0.0,0.000169,0.183334,197.176606,949778,149,149,False,2000,False,False,3,"boolean,boolean,boolean",IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:14,00:30:a7:29:1f:5a",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),135,0x0000 (0),0x0000 (0),"False,False,False",,0
1702927215.578455,ied_disjuntor2ied_disjuntor2/LLN0$GO$disjuntor2_CB,950841,1702927215.578455,GOOSE,175,0x1011 (4113),rtds,1,80.0,2,116,1,ied_disjuntor2ied_disjuntor2/LLN0$disjuntor2_dataset,00:50:c2:4f:9d:cd,01:0c:cd:01:00:11,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 25, 2004 19:16:25.231656849 UTC","Dec 19, 2023 00:50:15.578455000 IST",0.0,0.000126,0.220917,197.397523,950841,175,175,False,4000,False,False,1,bit-string,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:11,00:50:c2:4f:9d:cd",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),161,0x0000 (0),0x0000 (0),,,0
1702927215.578917,ied_disjuntoried_disjuntor1/LLN0$GO$DISJ_cb,950844,1702927215.578917,GOOSE,167,0x1010 (4112),rtds,1,80.0,102,116,1,ied_disjuntoried_disjuntor1/LLN0$disjuntor1_dataset,00:50:c2:4f:9d:cd,01:0c:cd:01:00:10,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 26, 2004 04:00:33.147351145 UTC","Dec 19, 2023 00:50:15.578917000 IST",0.0,0.000112,0.000462,197.397985,950844,167,167,False,4000,False,False,1,bit-string,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:10,00:50:c2:4f:9d:cd",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),153,0x0000 (0),0x0000 (0),,,0
1702927215.580779,ied_protecaoPROT/LLN0$GO$prot_cb,950854,1702927215.580779,GOOSE,137,0x1012 (4114),rtds,1,,101,118,1,ied_protecaoPROT/LLN0$prot_dataset,00:50:c2:4f:9d:cd,01:0c:cd:01:00:12,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 26, 2004 04:00:29.137963354 UTC","Dec 19, 2023 00:50:15.580779000 IST",0.0,0.000125,0.001862,197.399847,950854,137,137,False,4000,False,False,1,boolean,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:12,00:50:c2:4f:9d:cd",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),123,0x0000 (0),0x0000 (0),False,,0
1702927215.580779,ied_protecaoPROT/LLN0$GO$trip2_dataset,950855,1702927215.580779,GOOSE,144,0x1013 (4115),rtds,1,,1,118,1,ied_protecaoPROT/LLN0$trip2_dataset,00:50:c2:4f:9d:cd,01:0c:cd:01:00:13,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 26, 2004 04:00:29.137963354 UTC","Dec 19, 2023 00:50:15.580779000 IST",0.0,0.0,0.0,197.399847,950855,144,144,False,4000,False,False,1,boolean,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:13,00:50:c2:4f:9d:cd",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),130,0x0000 (0),0x0000 (0),False,,0
1702927216.174231,SEL_421_distCFG/LLN0$GO$CB_prot,953707,1702927216.174231,GOOSE,141,0x1015 (4117),Prot_POTT,1,,3,429,1,SEL_421_distCFG/LLN0$dataset_pott,00:30:a7:29:1f:5a,01:0c:cd:01:00:15,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 18, 2023 22:12:17.837599992 UTC","Dec 19, 2023 00:50:16.174231000 IST",0.0,0.0,0.593452,197.993299,953707,141,141,False,2000,False,False,1,boolean,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:15,00:30:a7:29:1f:5a",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),127,0x0000 (0),0x0000 (0),False,,0
1702927216.357573,SEL_421_distCFG/LLN0$GO$CB_disj1,954588,1702927216.357573,GOOSE,149,0x1014 (4116),Prot_disj1,3,,3,429,1,SEL_421_distCFG/LLN0$dataset_disj,00:30:a7:29:1f:5a,01:0c:cd:01:00:14,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 18, 2023 22:12:18.016799986 UTC","Dec 19, 2023 00:50:16.357573000 IST",0.0,0.0,0.183342,198.176641,954588,149,149,False,2000,False,False,3,"boolean,boolean,boolean",IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:14,00:30:a7:29:1f:5a",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),135,0x0000 (0),0x0000 (0),"False,False,False",,0
1702927217.174242,SEL_421_distCFG/LLN0$GO$CB_prot,958512,1702927217.174242,GOOSE,141,0x1015 (4117),Prot_POTT,1,,3,430,1,SEL_421_distCFG/LLN0$dataset_pott,00:30:a7:29:1f:5a,01:0c:cd:01:00:15,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 18, 2023 22:12:17.837599992 UTC","Dec 19, 2023 00:50:17.174242000 IST",0.0,0.0,0.816669,198.99331,958512,141,141,False,2000,False,False,1,boolean,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:15,00:30:a7:29:1f:5a",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),127,0x0000 (0),0x0000 (0),False,,0
1702927217.357595,SEL_421_distCFG/LLN0$GO$CB_disj1,959393,1702927217.357595,GOOSE,149,0x1014 (4116),Prot_disj1,3,,3,430,1,SEL_421_distCFG/LLN0$dataset_disj,00:30:a7:29:1f:5a,01:0c:cd:01:00:14,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 18, 2023 22:12:18.016799986 UTC","Dec 19, 2023 00:50:17.357595000 IST",0.0,0.0,0.183353,199.176663,959393,149,149,False,2000,False,False,3,"boolean,boolean,boolean",IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:14,00:30:a7:29:1f:5a",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),135,0x0000 (0),0x0000 (0),"False,False,False",,0
1702927217.578456,ied_disjuntor2ied_disjuntor2/LLN0$GO$disjuntor2_CB,960456,1702927217.578456,GOOSE,175,0x1011 (4113),rtds,1,80.0,2,117,1,ied_disjuntor2ied_disjuntor2/LLN0$disjuntor2_dataset,00:50:c2:4f:9d:cd,01:0c:cd:01:00:11,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 25, 2004 19:16:25.231656849 UTC","Dec 19, 2023 00:50:17.578456000 IST",0.0,9.2e-05,0.220861,199.397524,960456,175,175,False,4000,False,False,1,bit-string,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:11,00:50:c2:4f:9d:cd",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),161,0x0000 (0),0x0000 (0),,,0
1702927217.579042,ied_disjuntoried_disjuntor1/LLN0$GO$DISJ_cb,960460,1702927217.579042,GOOSE,167,0x1010 (4112),rtds,1,80.0,102,117,1,ied_disjuntoried_disjuntor1/LLN0$disjuntor1_dataset,00:50:c2:4f:9d:cd,01:0c:cd:01:00:10,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 26, 2004 04:00:33.147351145 UTC","Dec 19, 2023 00:50:17.579042000 IST",0.0,0.0,0.000586,199.39811,960460,167,167,False,4000,False,False,1,bit-string,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:10,00:50:c2:4f:9d:cd",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),153,0x0000 (0),0x0000 (0),,,0
1702927217.580646,ied_protecaoPROT/LLN0$GO$prot_cb,960468,1702927217.580646,GOOSE,137,0x1012 (4114),rtds,1,,101,119,1,ied_protecaoPROT/LLN0$prot_dataset,00:50:c2:4f:9d:cd,01:0c:cd:01:00:12,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 26, 2004 04:00:29.137963354 UTC","Dec 19, 2023 00:50:17.580646000 IST",0.0,0.000233,0.001604,199.399714,960468,137,137,False,4000,False,False,1,boolean,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:12,00:50:c2:4f:9d:cd",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),123,0x0000 (0),0x0000 (0),False,,0
1702927217.580646,ied_protecaoPROT/LLN0$GO$trip2_dataset,960469,1702927217.580646,GOOSE,144,0x1013 (4115),rtds,1,,1,119,1,ied_protecaoPROT/LLN0$trip2_dataset,00:50:c2:4f:9d:cd,01:0c:cd:01:00:13,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 26, 2004 04:00:29.137963354 UTC","Dec 19, 2023 00:50:17.580646000 IST",0.0,0.0,0.0,199.399714,960469,144,144,False,4000,False,False,1,boolean,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:13,00:50:c2:4f:9d:cd",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),130,0x0000 (0),0x0000 (0),False,,0
1702927218.174589,SEL_421_distCFG/LLN0$GO$CB_prot,963323,1702927218.174589,GOOSE,141,0x1015 (4117),Prot_POTT,1,,3,431,1,SEL_421_distCFG/LLN0$dataset_pott,00:30:a7:29:1f:5a,01:0c:cd:01:00:15,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 18, 2023 22:12:17.837599992 UTC","Dec 19, 2023 00:50:18.174589000 IST",0.0,0.000216,0.593943,199.993657,963323,141,141,False,2000,False,False,1,boolean,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:15,00:30:a7:29:1f:5a",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),127,0x0000 (0),0x0000 (0),False,,0
1702927218.357877,SEL_421_distCFG/LLN0$GO$CB_disj1,964204,1702927218.357877,GOOSE,149,0x1014 (4116),Prot_disj1,3,,3,431,1,SEL_421_distCFG/LLN0$dataset_disj,00:30:a7:29:1f:5a,01:0c:cd:01:00:14,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 18, 2023 22:12:18.016799986 UTC","Dec 19, 2023 00:50:18.357877000 IST",0.0,8.4e-05,0.183288,200.176945,964204,149,149,False,2000,False,False,3,"boolean,boolean,boolean",IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:14,00:30:a7:29:1f:5a",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),135,0x0000 (0),0x0000 (0),"False,False,False",,0
1702927219.174277,SEL_421_distCFG/LLN0$GO$CB_prot,968127,1702927219.174277,GOOSE,141,0x1015 (4117),Prot_POTT,1,,3,432,1,SEL_421_distCFG/LLN0$dataset_pott,00:30:a7:29:1f:5a,01:0c:cd:01:00:15,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 18, 2023 22:12:17.837599992 UTC","Dec 19, 2023 00:50:19.174277000 IST",0.0,0.0,0.8164,200.993345,968127,141,141,False,2000,False,False,1,boolean,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:15,00:30:a7:29:1f:5a",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),127,0x0000 (0),0x0000 (0),False,,0
1702927219.357889,SEL_421_distCFG/LLN0$GO$CB_disj1,969009,1702927219.357889,GOOSE,149,0x1014 (4116),Prot_disj1,3,,3,432,1,SEL_421_distCFG/LLN0$dataset_disj,00:30:a7:29:1f:5a,01:0c:cd:01:00:14,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 18, 2023 22:12:18.016799986 UTC","Dec 19, 2023 00:50:19.357889000 IST",0.0,8.3e-05,0.183612,201.176957,969009,149,149,False,2000,False,False,3,"boolean,boolean,boolean",IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:14,00:30:a7:29:1f:5a",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),135,0x0000 (0),0x0000 (0),"False,False,False",,0
1702927219.578489,ied_disjuntor2ied_disjuntor2/LLN0$GO$disjuntor2_CB,970071,1702927219.578489,GOOSE,175,0x1011 (4113),rtds,1,80.0,2,118,1,ied_disjuntor2ied_disjuntor2/LLN0$disjuntor2_dataset,00:50:c2:4f:9d:cd,01:0c:cd:01:00:11,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 25, 2004 19:16:25.231656849 UTC","Dec 19, 2023 00:50:19.578489000 IST",0.0,0.0,0.2206,201.397557,970071,175,175,False,4000,False,False,1,bit-string,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:11,00:50:c2:4f:9d:cd",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),161,0x0000 (0),0x0000 (0),,,0
1702927219.578955,ied_disjuntoried_disjuntor1/LLN0$GO$DISJ_cb,970074,1702927219.578955,GOOSE,167,0x1010 (4112),rtds,1,80.0,102,118,1,ied_disjuntoried_disjuntor1/LLN0$disjuntor1_dataset,00:50:c2:4f:9d:cd,01:0c:cd:01:00:10,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 26, 2004 04:00:33.147351145 UTC","Dec 19, 2023 00:50:19.578955000 IST",0.0,0.00015,0.000466,201.398023,970074,167,167,False,4000,False,False,1,bit-string,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:10,00:50:c2:4f:9d:cd",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),153,0x0000 (0),0x0000 (0),,,0
1702927219.580676,ied_protecaoPROT/LLN0$GO$prot_cb,970083,1702927219.580676,GOOSE,137,0x1012 (4114),rtds,1,,101,120,1,ied_protecaoPROT/LLN0$prot_dataset,00:50:c2:4f:9d:cd,01:0c:cd:01:00:12,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 26, 2004 04:00:29.137963354 UTC","Dec 19, 2023 00:50:19.580676000 IST",0.0,0.000148,0.001721,201.399744,970083,137,137,False,4000,False,False,1,boolean,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:12,00:50:c2:4f:9d:cd",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),123,0x0000 (0),0x0000 (0),False,,0
1702927219.580676,ied_protecaoPROT/LLN0$GO$trip2_dataset,970084,1702927219.580676,GOOSE,144,0x1013 (4115),rtds,1,,1,120,1,ied_protecaoPROT/LLN0$trip2_dataset,00:50:c2:4f:9d:cd,01:0c:cd:01:00:13,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 26, 2004 04:00:29.137963354 UTC","Dec 19, 2023 00:50:19.580676000 IST",0.0,0.0,0.0,201.399744,970084,144,144,False,4000,False,False,1,boolean,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:13,00:50:c2:4f:9d:cd",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),130,0x0000 (0),0x0000 (0),False,,0
1702927220.174295,SEL_421_distCFG/LLN0$GO$CB_prot,972937,1702927220.174295,GOOSE,141,0x1015 (4117),Prot_POTT,1,,3,433,1,SEL_421_distCFG/LLN0$dataset_pott,00:30:a7:29:1f:5a,01:0c:cd:01:00:15,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 18, 2023 22:12:17.837599992 UTC","Dec 19, 2023 00:50:20.174295000 IST",0.0,0.0,0.593619,201.993363,972937,141,141,False,2000,False,False,1,boolean,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:15,00:30:a7:29:1f:5a",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),127,0x0000 (0),0x0000 (0),False,,0
1702927220.357903,SEL_421_distCFG/LLN0$GO$CB_disj1,973820,1702927220.357903,GOOSE,149,0x1014 (4116),Prot_disj1,3,,3,433,1,SEL_421_distCFG/LLN0$dataset_disj,00:30:a7:29:1f:5a,01:0c:cd:01:00:14,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 18, 2023 22:12:18.016799986 UTC","Dec 19, 2023 00:50:20.357903000 IST",0.0,8.4e-05,0.183608,202.176971,973820,149,149,False,2000,False,False,3,"boolean,boolean,boolean",IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:14,00:30:a7:29:1f:5a",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),135,0x0000 (0),0x0000 (0),"False,False,False",,0
1702927221.174374,SEL_421_distCFG/LLN0$GO$CB_prot,977742,1702927221.174374,GOOSE,141,0x1015 (4117),Prot_POTT,1,,3,434,1,SEL_421_distCFG/LLN0$dataset_pott,00:30:a7:29:1f:5a,01:0c:cd:01:00:15,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 18, 2023 22:12:17.837599992 UTC","Dec 19, 2023 00:50:21.174374000 IST",0.0,0.0,0.816471,202.993442,977742,141,141,False,2000,False,False,1,boolean,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:15,00:30:a7:29:1f:5a",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),127,0x0000 (0),0x0000 (0),False,,0
1702927221.357866,SEL_421_distCFG/LLN0$GO$CB_disj1,978624,1702927221.357866,GOOSE,149,0x1014 (4116),Prot_disj1,3,,3,434,1,SEL_421_distCFG/LLN0$dataset_disj,00:30:a7:29:1f:5a,01:0c:cd:01:00:14,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 18, 2023 22:12:18.016799986 UTC","Dec 19, 2023 00:50:21.357866000 IST",0.0,0.0,0.183492,203.176934,978624,149,149,False,2000,False,False,3,"boolean,boolean,boolean",IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:14,00:30:a7:29:1f:5a",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),135,0x0000 (0),0x0000 (0),"False,False,False",,0
1702927221.578523,ied_disjuntor2ied_disjuntor2/LLN0$GO$disjuntor2_CB,979684,1702927221.578523,GOOSE,175,0x1011 (4113),rtds,1,80.0,2,119,1,ied_disjuntor2ied_disjuntor2/LLN0$disjuntor2_dataset,00:50:c2:4f:9d:cd,01:0c:cd:01:00:11,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 25, 2004 19:16:25.231656849 UTC","Dec 19, 2023 00:50:21.578523000 IST",0.0,0.000338,0.220657,203.397591,979684,175,175,False,4000,False,False,1,bit-string,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:11,00:50:c2:4f:9d:cd",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),161,0x0000 (0),0x0000 (0),,,0
1702927221.578966,ied_disjuntoried_disjuntor1/LLN0$GO$DISJ_cb,979688,1702927221.578966,GOOSE,167,0x1010 (4112),rtds,1,80.0,102,119,1,ied_disjuntoried_disjuntor1/LLN0$disjuntor1_dataset,00:50:c2:4f:9d:cd,01:0c:cd:01:00:10,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 26, 2004 04:00:33.147351145 UTC","Dec 19, 2023 00:50:21.578966000 IST",0.0,0.000134,0.000443,203.398034,979688,167,167,False,4000,False,False,1,bit-string,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:10,00:50:c2:4f:9d:cd",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),153,0x0000 (0),0x0000 (0),,,0
1702927221.580672,ied_protecaoPROT/LLN0$GO$prot_cb,979697,1702927221.580672,GOOSE,137,0x1012 (4114),rtds,1,,101,121,1,ied_protecaoPROT/LLN0$prot_dataset,00:50:c2:4f:9d:cd,01:0c:cd:01:00:12,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 26, 2004 04:00:29.137963354 UTC","Dec 19, 2023 00:50:21.580672000 IST",0.0,0.000114,0.001706,203.39974,979697,137,137,False,4000,False,False,1,boolean,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:12,00:50:c2:4f:9d:cd",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),123,0x0000 (0),0x0000 (0),False,,0
